chainage;advance;ring;easting;northing;tunnel_elev;surface_elev;soil_base_elev;soil_depth;lon;lat;tunnel_dir
628.61;252;265;119310.58;1214829.83;-0.03;92.86;66.68;26.01;10.845358432733;59.928104287247;294.33
630.41;253;266;119308.94;1214830.57;-0.02;92.43;66.80;25.50;10.845329115782;59.928111004569;294.33
632.21;254;267;119307.30;1214831.31;-0.01;92.18;67.01;24.89;10.845299797043;59.928117721892;294.33
634.01;255;268;119305.66;1214832.05;0.00;91.57;67.28;24.25;10.845270480091;59.928124439215;294.33
635.81;256;269;119304.02;1214832.79;0.00;91.12;67.40;23.74;10.845241161352;59.928131157443;294.33
637.61;257;270;119302.38;1214833.54;0.01;90.93;67.72;23.16;10.845211844401;59.928137874766;294.33
639.41;258;271;119300.74;1214834.28;0.02;90.62;68.08;22.65;10.845182525662;59.928144592088;294.33
641.21;259;272;119299.10;1214835.02;0.03;90.52;68.24;22.34;10.845153208710;59.928151309411;294.33
643.01;260;273;119297.46;1214835.76;0.03;90.40;68.59;21.87;10.845123889971;59.928158027640;294.33
644.81;261;274;119295.82;1214836.50;0.04;90.29;68.79;21.59;10.845094573020;59.928164744962;294.33
646.61;262;275;119294.18;1214837.24;0.05;90.27;69.19;21.11;10.845065254281;59.928171462285;294.33
648.41;263;276;119292.54;1214837.98;0.05;90.17;69.60;20.64;10.845035937329;59.928178179608;294.33
650.21;264;277;119290.90;1214838.73;0.06;90.13;69.81;20.37;10.845006618590;59.928184897836;294.33
652.01;265;278;119289.26;1214839.47;0.07;89.94;70.21;19.88;10.844977301639;59.928191615159;294.33
653.81;266;279;119287.62;1214840.21;0.08;89.87;70.62;19.36;10.844947982900;59.928198332481;294.33
655.61;267;280;119285.98;1214840.95;0.08;89.75;70.80;19.08;10.844918665948;59.928205049804;294.33
657.41;268;281;119284.34;1214841.69;0.09;89.61;71.19;18.57;10.844889347209;59.928211768033;294.33
659.21;269;282;119282.70;1214842.43;0.10;89.58;71.59;18.08;10.844860030257;59.928218485355;294.33
661.01;270;283;119281.06;1214843.18;0.11;89.48;71.77;17.81;10.844830713306;59.928225202678;294.33
662.81;271;284;119279.42;1214843.92;0.11;89.44;72.14;17.34;10.844801394567;59.928231920001;294.33
664.61;272;285;119277.78;1214844.66;0.12;89.36;72.29;17.08;10.844772077615;59.928238638229;294.33
666.41;273;286;119276.14;1214845.40;0.13;89.25;72.50;16.76;10.844742758876;59.928245355552;294.33
668.21;274;287;119274.50;1214846.14;0.14;89.20;72.64;16.51;10.844713441925;59.928252072875;294.33
670.01;275;288;119272.86;1214846.88;0.14;89.10;72.70;16.33;10.844684123186;59.928258790197;294.33
671.81;276;289;119271.22;1214847.62;0.15;89.04;72.83;16.17;10.844654806234;59.928265508426;294.33
673.61;277;290;119269.58;1214848.37;0.16;88.93;72.96;16.04;10.844625487495;59.928272225748;294.33
675.41;278;291;119267.94;1214849.11;0.17;88.83;73.03;15.89;10.844596170544;59.928278943071;294.33
677.21;279;292;119266.30;1214849.85;0.17;88.68;73.08;15.67;10.844566851805;59.928285661300;294.33
679.01;280;293;119264.66;1214850.59;0.18;88.53;73.07;15.51;10.844537534853;59.928292378622;294.33
680.81;281;294;119263.02;1214851.33;0.19;88.49;73.06;15.35;10.844508216114;59.928299095945;294.33
682.61;282;295;119261.38;1214852.07;0.20;88.39;73.08;15.16;10.844478899163;59.928305813268;294.33
684.41;283;296;119259.74;1214852.82;0.20;88.36;73.11;14.95;10.844449580424;59.928312531496;294.33
686.21;284;297;119258.10;1214853.56;0.21;87.89;73.13;14.86;10.844420263472;59.928319248819;294.33
688.01;285;298;119256.46;1214854.30;0.22;87.92;73.16;14.71;10.844390944733;59.928325966141;294.33
689.81;286;299;119254.82;1214855.04;0.22;87.95;73.17;14.57;10.844361627782;59.928332683464;294.33
691.61;287;300;119253.18;1214855.78;0.23;87.90;73.18;14.42;10.844332309043;59.928339401693;294.33
693.41;288;301;119251.54;1214856.52;0.24;87.89;73.20;14.27;10.844302992091;59.928346119015;294.33
695.21;289;302;119249.90;1214857.26;0.25;87.97;73.21;14.14;10.844273673352;59.928352836338;294.33
697.01;290;303;119248.26;1214858.01;0.25;87.88;73.22;14.03;10.844244356401;59.928359553661;294.33
698.81;291;304;119246.62;1214858.75;0.26;87.29;73.23;13.53;10.844215039449;59.928366271889;294.33
700.61;292;305;119244.98;1214859.49;0.27;86.17;73.26;12.82;10.844185720710;59.928372989212;294.33
702.41;293;306;119243.34;1214860.23;0.28;85.94;73.30;12.47;10.844156403759;59.928379706534;294.33
704.21;294;307;119241.70;1214860.97;0.28;85.73;73.36;12.22;10.844127085020;59.928386423857;294.33
706.01;295;308;119240.06;1214861.71;0.29;85.62;73.38;11.99;10.844097768068;59.928393142086;294.33
707.81;296;309;119238.42;1214862.46;0.30;85.37;73.43;11.74;10.844068449329;59.928399859408;294.33
709.61;297;310;119236.78;1214863.20;0.31;85.11;73.46;11.50;10.844039132378;59.928406576731;294.33
711.41;298;311;119235.14;1214863.94;0.31;84.98;73.48;11.28;10.844009813639;59.928413294054;294.33
713.21;299;312;119233.49;1214864.68;0.32;84.78;73.50;11.05;10.843980496687;59.928420012282;294.33
715.01;300;313;119231.85;1214865.42;0.33;84.69;73.52;10.92;10.843951177948;59.928426729605;294.33
716.81;301;314;119230.21;1214866.16;0.34;84.57;73.54;10.85;10.843921860997;59.928433446927;294.33
718.61;302;315;119228.57;1214866.90;0.34;84.46;73.56;10.79;10.843892542257;59.928440165156;294.33
720.41;303;316;119226.93;1214867.65;0.35;84.42;73.49;10.83;10.843863225306;59.928446882479;294.33
722.21;304;317;119225.29;1214868.39;0.36;84.36;73.28;11.01;10.843833906567;59.928453599801;294.33
724.01;305;318;119223.65;1214869.13;0.37;84.34;73.08;11.18;10.843804589615;59.928460317124;294.33
725.81;306;319;119222.01;1214869.87;0.37;84.32;72.98;11.25;10.843775270876;59.928467035353;294.33
727.61;307;320;119220.37;1214870.61;0.38;84.32;72.87;11.33;10.843745953925;59.928473752675;294.33
729.41;308;321;119218.73;1214871.35;0.39;84.33;72.81;11.36;10.843716635186;59.928480469998;294.33
731.21;309;322;119217.09;1214872.10;0.40;84.34;72.79;11.34;10.843687318234;59.928487187320;294.33
733.01;310;323;119215.45;1214872.84;0.40;84.34;72.77;11.34;10.843657999495;59.928493905549;294.33
734.81;311;324;119213.81;1214873.58;0.41;84.34;72.75;11.32;10.843628682544;59.928500622872;294.33
736.61;312;325;119212.17;1214874.32;0.42;84.34;72.41;11.65;10.843599363805;59.928507340194;294.33
738.41;313;326;119210.53;1214875.06;0.42;84.34;72.03;12.03;10.843570046853;59.928514057517;294.33
740.21;314;327;119208.89;1214875.80;0.43;84.33;71.86;12.19;10.843540729902;59.928520775746;294.33
742.01;315;328;119207.25;1214876.54;0.44;84.33;71.59;12.47;10.843511411163;59.928527493068;294.33
743.81;316;329;119205.61;1214877.29;0.45;84.32;71.42;12.63;10.843482094211;59.928534210391;294.33
745.61;317;330;119203.97;1214878.03;0.45;84.32;71.35;12.71;10.843452775472;59.928540927713;294.33
747.41;318;331;119202.33;1214878.77;0.46;84.31;71.19;12.87;10.843423458521;59.928547645942;294.33
749.21;319;332;119200.69;1214879.51;0.47;84.30;71.03;13.02;10.843394139782;59.928554363265;294.33
751.01;320;333;119199.05;1214880.25;0.48;84.29;71.02;13.03;10.843364822830;59.928561080587;294.33
752.81;321;334;119197.41;1214880.99;0.48;84.28;71.06;12.99;10.843335504091;59.928567797910;294.33
754.61;322;335;119195.77;1214881.74;0.49;84.27;71.06;12.99;10.843306187140;59.928574516139;294.33
756.41;323;336;119194.13;1214882.48;0.50;84.25;71.06;12.99;10.843276868401;59.928581233461;294.33
758.21;324;337;119192.49;1214883.22;0.51;84.24;71.06;12.99;10.843247551449;59.928587950784;294.33
760.01;325;338;119190.85;1214883.96;0.51;84.23;71.07;12.97;10.843218232710;59.928594669012;294.33
761.81;326;339;119189.21;1214884.70;0.52;84.21;71.10;12.93;10.843188915759;59.928601386335;294.33
763.61;327;340;119187.57;1214885.44;0.53;84.21;71.05;12.97;10.843159597020;59.928608103658;294.33
765.41;328;341;119185.93;1214886.18;0.54;84.19;70.94;13.06;10.843130280068;59.928614820980;294.33
767.21;329;342;119184.29;1214886.93;0.54;84.19;70.74;13.26;10.843100961329;59.928621539209;294.33
769.01;330;343;119182.65;1214887.67;0.55;84.17;70.55;13.45;10.843071644378;59.928628256532;294.33
770.81;331;344;119181.01;1214888.41;0.56;84.16;70.45;13.55;10.843042325639;59.928634973854;294.33
772.61;332;345;119179.37;1214889.15;0.57;84.16;70.31;13.69;10.843013008687;59.928641691177;294.33
774.41;333;346;119177.73;1214889.89;0.57;84.15;70.15;13.85;10.842983689948;59.928648409405;294.33
776.21;334;347;119176.09;1214890.63;0.58;84.15;70.05;13.95;10.842954372997;59.928655126728;294.33
778.01;335;348;119174.45;1214891.37;0.59;84.14;69.81;14.19;10.842925056045;59.928661844051;294.33
779.81;336;349;119172.81;1214892.12;0.59;84.13;69.67;14.34;10.842895737306;59.928668561373;294.33
781.61;337;350;119171.17;1214892.86;0.60;84.13;69.38;14.62;10.842866420354;59.928675279602;294.33
783.41;338;351;119169.53;1214893.60;0.61;84.13;69.10;14.90;10.842837101615;59.928681996925;294.33
785.21;339;352;119167.89;1214894.34;0.62;84.13;68.96;15.04;10.842807784664;59.928688714247;294.33
787.01;340;353;119166.25;1214895.08;0.62;84.12;68.93;15.07;10.842778465925;59.928695431570;294.33
788.81;341;354;119164.61;1214895.82;0.63;84.12;68.90;15.10;10.842749148973;59.928702149798;294.33
790.61;342;355;119162.97;1214896.57;0.64;84.12;68.89;15.11;10.842719830234;59.928708867121;294.33
792.41;343;356;119161.33;1214897.31;0.65;84.11;68.87;15.11;10.842690513283;59.928715584444;294.33
794.21;344;357;119159.69;1214898.05;0.65;84.11;68.85;15.10;10.842661194544;59.928722301766;294.33
796.01;345;358;119158.05;1214898.79;0.66;84.11;68.84;15.08;10.842631877592;59.928729019995;294.33
797.81;346;359;119156.41;1214899.53;0.67;84.11;68.87;15.02;10.842602558853;59.928735737318;294.33
799.61;347;360;119154.77;1214900.27;0.68;84.11;68.93;14.94;10.842573241902;59.928742454640;294.33
801.41;348;361;119153.13;1214901.01;0.68;84.09;68.96;14.88;10.842543923163;59.928749172869;294.33
803.21;349;362;119151.49;1214901.76;0.69;84.09;69.02;14.79;10.842514606211;59.928755890191;294.33
805.01;350;363;119149.85;1214902.50;0.70;84.09;69.05;14.73;10.842485287472;59.928762607514;294.33
806.81;351;364;119148.21;1214903.24;0.71;84.09;69.10;14.64;10.842455970521;59.928769324837;294.33
808.61;352;365;119146.57;1214903.98;0.71;84.08;69.17;14.54;10.842426651782;59.928776043065;294.33
810.41;353;366;119144.93;1214904.72;0.72;84.09;69.22;14.47;10.842397334830;59.928782760388;294.33
812.21;354;367;119143.29;1214905.46;0.73;84.08;69.30;14.37;10.842368016091;59.928789477711;294.33
814.01;355;368;119141.65;1214906.21;0.74;84.07;69.38;14.32;10.842338699140;59.928796195033;294.33
815.81;356;369;119140.01;1214906.95;0.74;84.07;69.43;14.31;10.842309382188;59.928802913262;294.33
817.61;357;370;119138.37;1214907.69;0.75;84.06;69.51;14.26;10.842280063449;59.928809630584;294.33
819.41;358;371;119136.73;1214908.43;0.76;84.03;69.56;14.24;10.842250746498;59.928816347907;294.33
821.21;359;372;119135.09;1214909.17;0.76;83.83;69.59;14.25;10.842221427759;59.928823065230;294.33
823.01;360;373;119133.45;1214909.91;0.77;83.66;69.64;14.10;10.842192110807;59.928829783458;294.33
824.81;361;374;119131.81;1214910.65;0.78;83.65;69.67;13.93;10.842162792068;59.928836500781;294.33
826.61;362;375;119130.17;1214911.40;0.79;83.65;69.73;13.72;10.842133475117;59.928843218104;294.33
828.41;363;376;119128.53;1214912.14;0.79;83.67;69.79;13.52;10.842104156378;59.928849935426;294.33
830.21;364;377;119126.89;1214912.88;0.80;83.66;69.83;13.37;10.842074839426;59.928856653655;294.33
832.01;365;378;119125.25;1214913.62;0.81;83.66;69.93;13.15;10.842045520687;59.928863370978;294.33
833.81;366;379;119123.61;1214914.36;0.82;83.15;70.03;12.53;10.842016203736;59.928870088300;294.33
835.61;367;380;119121.96;1214915.10;0.82;81.65;70.09;11.25;10.841986884997;59.928876805623;294.33
837.41;368;381;119120.32;1214915.85;0.83;81.50;70.09;11.12;10.841957568045;59.928883523851;294.33
839.21;369;382;119118.68;1214916.59;0.84;81.31;70.09;11.37;10.841928249306;59.928890241174;294.33
841.01;370;383;119117.04;1214917.33;0.85;81.22;70.08;11.61;10.841898932354;59.928896958497;294.33
842.81;371;384;119115.40;1214918.07;0.85;81.21;70.09;11.84;10.841869613615;59.928903676725;294.33
844.61;372;385;119113.76;1214918.81;0.86;81.95;70.10;12.12;10.841840296664;59.928910394048;294.33
846.41;373;386;119112.12;1214919.55;0.87;82.11;70.11;12.42;10.841810977925;59.928917111371;294.33
848.21;374;387;119110.48;1214920.29;0.88;82.43;70.11;12.73;10.841781660973;59.928923828693;294.33
850.01;375;388;119108.84;1214921.04;0.88;82.73;70.04;13.31;10.841752342234;59.928930546922;294.33
851.81;376;389;119107.20;1214921.78;0.89;83.59;69.84;14.26;10.841723025283;59.928937264244;294.33
853.61;377;390;119105.56;1214922.52;0.90;84.66;69.62;15.32;10.841693706544;59.928943981567;294.33
855.41;378;391;119103.92;1214923.26;0.91;85.33;69.50;16.20;10.841664389592;59.928950698890;294.33
857.21;379;392;119102.28;1214924.00;0.91;86.17;69.28;17.06;10.841635072641;59.928957417118;294.33
859.01;380;393;119100.64;1214924.74;0.92;86.51;69.13;17.77;10.841605753902;59.928964134441;294.33
860.81;381;394;119099.00;1214925.49;0.93;87.28;69.06;18.01;10.841576436950;59.928970851764;294.33
862.61;382;395;119097.36;1214926.23;0.94;87.44;68.94;18.23;10.841547118211;59.928977569086;294.33
864.41;383;396;119095.72;1214926.97;0.94;87.38;68.94;18.31;10.841517801260;59.928984287315;294.33
866.21;384;397;119094.08;1214927.71;0.95;87.39;68.95;18.40;10.841488482521;59.928991004637;294.33
868.01;385;398;119092.44;1214928.45;0.96;87.42;68.97;18.47;10.841459165569;59.928997721960;294.33
869.81;386;399;119090.80;1214929.19;0.96;87.42;68.98;18.55;10.841429846830;59.929004439283;294.33
871.61;387;400;119089.16;1214929.93;0.97;87.47;69.00;18.62;10.841400529879;59.929011157511;294.33
873.41;388;401;119087.52;1214930.68;0.98;87.62;68.99;18.73;10.841371211140;59.929017874834;294.33
875.21;389;402;119085.88;1214931.42;0.99;87.24;68.97;18.84;10.841341894188;59.929024592157;294.33
877.01;390;403;119084.24;1214932.16;0.99;87.02;68.94;18.96;10.841312575449;59.929031309479;294.33
878.81;391;404;119082.60;1214932.90;1.00;87.55;68.90;19.14;10.841283258498;59.929038027708;294.33
880.61;392;405;119080.96;1214933.64;1.01;88.10;68.89;19.88;10.841253939759;59.929044745030;294.33
882.41;393;406;119079.32;1214934.38;1.02;89.29;68.86;20.82;10.841224622807;59.929051462353;294.33
884.21;394;407;119077.68;1214935.12;1.02;90.38;68.70;21.90;10.841195304068;59.929058179676;294.33
886.01;395;408;119076.04;1214935.87;1.03;90.88;68.54;23.03;10.841165987117;59.929064897904;294.33
887.81;396;409;119074.40;1214936.61;1.04;91.99;68.14;24.31;10.841136668378;59.929071615227;294.33
889.61;397;410;119072.76;1214937.35;1.05;92.67;67.39;26.02;10.841107351426;59.929078332550;294.33
891.41;398;411;119071.12;1214938.09;1.05;93.93;67.05;26.99;10.841078032687;59.929085050778;294.33
893.21;399;412;119069.48;1214938.83;1.06;94.60;66.33;27.84;10.841048715736;59.929091768101;294.33
895.01;400;413;119067.84;1214939.57;1.07;94.86;65.97;28.32;10.841019398784;59.929098485423;294.33
896.81;401;414;119066.20;1214940.32;1.08;94.91;65.51;28.90;10.840990080045;59.929105202746;294.33
898.61;402;415;119064.56;1214941.06;1.08;94.91;65.09;29.45;10.840960763094;59.929111920975;294.33
900.41;403;416;119062.92;1214941.80;1.09;94.90;64.89;29.76;10.840931444354;59.929118638297;294.33
902.21;404;417;119061.28;1214942.54;1.10;94.91;64.46;30.31;10.840902127403;59.929125355620;294.33
904.01;405;418;119059.64;1214943.28;1.11;94.95;64.06;30.84;10.840872808664;59.929132072943;294.33
905.81;406;419;119058.00;1214944.02;1.11;94.99;63.85;31.14;10.840843491712;59.929138791171;294.33
907.61;407;420;119056.36;1214944.76;1.12;95.01;63.43;31.60;10.840814172973;59.929145508494;294.33
909.41;408;421;119054.72;1214945.51;1.13;95.08;63.02;32.06;10.840784856022;59.929152225816;294.33
911.21;409;422;119053.08;1214946.25;1.13;95.09;62.80;32.33;10.840755537283;59.929158943139;294.33
913.01;410;423;119051.44;1214946.99;1.14;95.16;62.32;32.87;10.840726220331;59.929165661368;294.33
914.81;411;424;119049.80;1214947.73;1.15;95.18;62.01;33.23;10.840696901592;59.929172378690;294.33
916.61;412;425;119048.16;1214948.47;1.16;95.21;61.78;33.51;10.840667584641;59.929179096013;294.33
918.41;413;426;119046.52;1214949.21;1.16;95.27;61.59;33.75;10.840638265902;59.929185813336;294.33
920.21;414;427;119044.88;1214949.96;1.17;95.31;61.49;33.90;10.840608948950;59.929192531564;294.33
922.01;415;428;119043.24;1214950.70;1.18;95.33;61.29;34.15;10.840579630211;59.929199248887;294.33
923.81;416;429;119041.60;1214951.44;1.19;95.40;61.08;34.42;10.840550313260;59.929205966209;294.33
925.61;417;430;119039.96;1214952.18;1.19;95.47;60.97;34.58;10.840520994521;59.929212683532;294.33
927.41;418;431;119038.32;1214952.92;1.20;95.54;60.74;34.87;10.840491677569;59.929219401761;294.33
929.21;419;432;119036.68;1214953.66;1.21;95.53;60.50;35.15;10.840462358830;59.929226119083;294.33
931.01;420;433;119035.04;1214954.40;1.22;95.58;60.38;35.33;10.840433041879;59.929232836406;294.33
932.81;421;434;119033.40;1214955.15;1.22;95.62;60.16;35.62;10.840403724927;59.929239554635;294.33
934.61;422;435;119031.76;1214955.89;1.23;95.70;59.92;35.92;10.840374406188;59.929246271957;294.33
936.41;423;436;119030.12;1214956.63;1.24;95.79;59.80;36.10;10.840345089237;59.929252989280;294.33
938.21;424;437;119028.48;1214957.37;1.25;95.85;59.57;36.39;10.840315770498;59.929259706603;294.33
940.01;425;438;119026.84;1214958.11;1.25;95.95;59.49;36.51;10.840286453546;59.929266424831;294.33
941.81;426;439;119025.20;1214958.85;1.26;96.00;59.32;36.68;10.840257134807;59.929273142154;294.33
943.61;427;440;119023.56;1214959.60;1.27;96.08;59.15;36.85;10.840227817856;59.929279859476;294.33
945.41;428;441;119021.92;1214960.34;1.28;96.12;59.08;36.92;10.840198499117;59.929286576799;294.33
947.21;429;442;119020.28;1214961.08;1.28;96.14;58.91;37.09;10.840169182165;59.929293295028;294.33
949.01;430;443;119018.64;1214961.82;1.29;96.15;58.74;37.26;10.840139863426;59.929300012350;294.33
950.81;431;444;119017.00;1214962.56;1.30;96.15;58.65;37.35;10.840110546475;59.929306729673;294.33
952.61;432;445;119015.36;1214963.30;1.30;96.15;58.49;37.51;10.840081227736;59.929313446996;294.33
954.41;433;446;119013.72;1214964.04;1.31;96.16;58.33;37.67;10.840051910784;59.929320165224;294.33
956.21;434;447;119012.07;1214964.79;1.32;96.16;58.25;37.75;10.840022592045;59.929326882547;294.33
958.01;435;448;119010.43;1214965.53;1.33;96.17;58.09;37.91;10.839993275094;59.929333599869;294.33
959.81;436;449;119008.79;1214966.27;1.33;96.17;58.01;37.99;10.839963956355;59.929340317192;294.33
961.61;437;450;119007.15;1214967.01;1.34;96.18;57.83;38.17;10.839934639403;59.929347035421;294.33
963.41;438;451;119005.51;1214967.75;1.35;96.18;57.61;38.39;10.839905320664;59.929353752743;294.33
965.21;439;452;119003.87;1214968.49;1.36;96.19;57.51;38.49;10.839876003712;59.929360470066;294.33
967.01;440;453;119002.23;1214969.24;1.36;96.19;57.30;38.70;10.839846684973;59.929367187389;294.33
968.81;441;454;119000.59;1214969.98;1.37;96.20;57.09;38.92;10.839817368022;59.929373905617;294.33
970.61;442;455;118998.95;1214970.72;1.38;96.20;56.98;39.02;10.839788051070;59.929380622940;294.33
972.41;443;456;118997.31;1214971.46;1.39;96.20;56.76;39.24;10.839758732331;59.929387340262;294.33
974.21;444;457;118995.67;1214972.20;1.39;96.21;56.53;39.47;10.839729415380;59.929394058491;294.33
976.01;445;458;118994.03;1214972.94;1.40;96.21;56.42;39.58;10.839700096641;59.929400775814;294.33
977.81;446;459;118992.39;1214973.68;1.41;96.22;56.20;39.80;10.839670779689;59.929407493136;294.33
979.61;447;460;118990.75;1214974.43;1.42;96.22;55.99;40.02;10.839641460950;59.929414210459;294.33
981.41;448;461;118989.11;1214975.17;1.42;96.22;55.87;40.13;10.839612143999;59.929420928687;294.33
983.21;449;462;118987.47;1214975.91;1.43;96.23;55.67;40.33;10.839582825260;59.929427646010;294.33
985.01;450;463;118985.83;1214976.65;1.44;96.22;55.56;40.44;10.839553508308;59.929434363333;294.33
986.81;451;464;118984.19;1214977.39;1.45;96.18;55.36;40.65;10.839524189569;59.929441080655;294.33
988.61;452;465;118982.55;1214978.13;1.45;96.08;55.15;40.86;10.839494872618;59.929447798884;294.33
990.41;453;466;118980.91;1214978.87;1.46;96.04;55.05;40.97;10.839465553879;59.929454516207;294.33
992.21;454;467;118979.27;1214979.62;1.47;96.03;54.87;41.16;10.839436236927;59.929461233529;294.33
994.01;455;468;118977.63;1214980.36;1.48;96.03;54.68;41.35;10.839406918188;59.929467950852;294.33
995.81;456;469;118975.99;1214981.10;1.48;96.01;54.58;41.46;10.839377601237;59.929474669080;294.33
997.61;457;470;118974.35;1214981.84;1.49;96.02;54.40;41.65;10.839348282498;59.929481386403;294.33
