date;manometer_id;pressure_bar;chainage_m;pressure_elev;dist_tbm;;;;;;;;
2024-08-23;Sensor 7;8.4847;419;83.9622;1563.21;;;;;;;;
2024-08-23;Sensor 8;8.4847;426.2;83.9918;1556.01;;;;;;;;
2024-08-23;Sensor 9;8.4865;455;84.1282;1527.21;;;;;;;;
2024-08-24;Sensor 10;8.424;462.2;83.5328;1552.41;;;;;;;;
2024-08-24;Sensor 11;23.8455;1594.4;242.4006;420.21;;;;;;;;
2024-08-24;Sensor 13;0.0113;1715;4.5543;299.61;;;;;;;;
2024-08-24;Sensor 14;6.3081;1722.2;67.5514;292.41;;;;;;;;
2024-08-24;Sensor 15;6.8537;1805;73.3481;209.61;;;;;;;;
2024-08-24;Sensor 2;3.9821;212;38.2428;1802.61;;;;;;;;
2024-08-24;Sensor 3;3.2232;255.2;30.6985;1759.41;;;;;;;;
2024-08-24;Sensor 4;8.7143;264.2;85.6231;1750.41;;;;;;;;
2024-08-24;Sensor 5;8.6167;327.2;84.905;1687.41;;;;;;;;
2024-08-24;Sensor 6;8.5203;330.8;83.9558;1683.81;;;;;;;;
2024-08-24;Sensor 7;8.4965;419;84.0802;1595.61;;;;;;;;
2024-08-24;Sensor 8;8.4947;426.2;84.0918;1588.41;;;;;;;;
2024-08-24;Sensor 9;8.4965;455;84.2282;1559.61;;;;;;;;
2024-08-25;Sensor 10;8.4321;462.2;83.6138;1570.41;;;;;;;;
2024-08-25;Sensor 11;31.4505;1594.4;318.4506;438.21;;;;;;;;
2024-08-25;Sensor 13;0.0131;1715;4.5723;317.61;;;;;;;;
2024-08-25;Sensor 14;6.7504;1722.2;71.9744;310.41;;;;;;;;
2024-08-25;Sensor 15;7.6119;1805;80.9301;227.61;;;;;;;;
2024-08-25;Sensor 2;4.0878;212;39.2998;1820.61;;;;;;;;
2024-08-25;Sensor 4;8.7011;264.2;85.4911;1768.41;;;;;;;;
2024-08-25;Sensor 5;8.6223;327.2;84.961;1705.41;;;;;;;;
2024-08-25;Sensor 6;8.5253;330.8;84.0058;1701.81;;;;;;;;
2024-08-25;Sensor 7;8.5084;419;84.1992;1613.61;;;;;;;;
2024-08-25;Sensor 8;8.5053;426.2;84.1978;1606.41;;;;;;;;
2024-08-25;Sensor 9;8.5066;455;84.3292;1577.61;;;;;;;;
2024-08-26;Sensor 10;8.3933;462.2;83.2258;1570.41;;;;;;;;
2024-08-26;Sensor 11;33.48;1594.4;338.7456;438.21;;;;;;;;
2024-08-26;Sensor 12;0.02;1598;4.1604;434.61;;;;;;;;
2024-08-26;Sensor 13;0.01;1715;4.5413;317.61;;;;;;;;
2024-08-26;Sensor 14;6.9012;1722.2;73.4824;310.41;;;;;;;;
2024-08-26;Sensor 15;8.0811;1805;85.6221;227.61;;;;;;;;
2024-08-26;Sensor 17;6.3907;1873.4;68.9992;159.21;;;;;;;;
2024-08-26;Sensor 18;0.2296;1880.6;7.4178;152.01;;;;;;;;
2024-08-26;Sensor 2;4.2204;212;40.6258;1820.61;;;;;;;;
2024-08-26;Sensor 3;3.2219;255.2;30.6855;1777.41;;;;;;;;
2024-08-26;Sensor 4;8.6855;264.2;85.3351;1768.41;;;;;;;;
2024-08-26;Sensor 5;8.6016;327.2;84.754;1705.41;;;;;;;;
2024-08-26;Sensor 6;8.4947;330.8;83.6998;1701.81;;;;;;;;
2024-08-26;Sensor 7;8.4815;419;83.9302;1613.61;;;;;;;;
2024-08-26;Sensor 8;8.4797;426.2;83.9418;1606.41;;;;;;;;
2024-08-26;Sensor 9;8.4828;455;84.0912;1577.61;;;;;;;;
2024-08-27;Sensor 10;8.4052;462.2;83.3448;1584.81;;;;;;;;
2024-08-27;Sensor 11;25.5228;1594.4;259.1736;452.61;;;;;;;;
2024-08-27;Sensor 12;0.0213;1598;4.1734;449.01;;;;;;;;
2024-08-27;Sensor 13;0.0113;1715;4.5543;332.01;;;;;;;;
2024-08-27;Sensor 14;7.0933;1722.2;75.4034;324.81;;;;;;;;
2024-08-27;Sensor 15;8.1781;1805;86.5921;242.01;;;;;;;;
2024-08-27;Sensor 17;8.2382;1873.4;87.4742;173.61;;;;;;;;
2024-08-27;Sensor 18;8.0198;1880.6;85.3198;166.41;;;;;;;;
2024-08-27;Sensor 2;4.2104;212;40.5258;1835.01;;;;;;;;
2024-08-27;Sensor 3;3.2232;255.2;30.6985;1791.81;;;;;;;;
2024-08-27;Sensor 4;8.6924;264.2;85.4041;1782.81;;;;;;;;
2024-08-27;Sensor 5;8.6223;327.2;84.961;1719.81;;;;;;;;
2024-08-27;Sensor 6;8.5066;330.8;83.8188;1716.21;;;;;;;;
2024-08-27;Sensor 7;8.4965;419;84.0802;1628.01;;;;;;;;
2024-08-27;Sensor 8;8.4965;426.2;84.1098;1620.81;;;;;;;;
2024-08-27;Sensor 9;8.4997;455;84.2602;1592.01;;;;;;;;
2024-08-28;Sensor 10;8.4252;462.2;83.5448;1602.81;;;;;;;;
2024-08-28;Sensor 11;32.5992;1594.4;329.9376;470.61;;;;;;;;
2024-08-28;Sensor 13;0.0131;1715;4.5723;350.01;;;;;;;;
2024-08-28;Sensor 14;7.4086;1722.2;78.5564;342.81;;;;;;;;
2024-08-28;Sensor 15;8.6611;1805;91.4221;260.01;;;;;;;;
2024-08-28;Sensor 17;11.126;1873.4;116.3522;191.61;;;;;;;;
2024-08-28;Sensor 2;4.1898;212;40.3198;1853.01;;;;;;;;
2024-08-28;Sensor 3;3.2201;255.2;30.6675;1809.81;;;;;;;;
2024-08-28;Sensor 4;8.7024;264.2;85.5041;1800.81;;;;;;;;
2024-08-28;Sensor 5;8.6373;327.2;85.111;1737.81;;;;;;;;
2024-08-28;Sensor 6;8.5234;330.8;83.9868;1734.21;;;;;;;;
2024-08-28;Sensor 7;8.5203;419;84.3182;1646.01;;;;;;;;
2024-08-28;Sensor 8;8.5172;426.2;84.3168;1638.81;;;;;;;;
2024-08-28;Sensor 9;8.5222;455;84.4852;1610.01;;;;;;;;
2024-08-29;Sensor 10;8.429;462.2;83.5828;1604.61;;;;;;;;
2024-08-29;Sensor 11;32.7318;1594.4;331.2636;472.41;;;;;;;;
2024-08-29;Sensor 13;0.0113;1715;4.5543;351.81;;;;;;;;
2024-08-29;Sensor 14;7.6726;1722.2;81.1964;344.61;;;;;;;;
2024-08-29;Sensor 15;9.0427;1805;95.2381;261.81;;;;;;;;
2024-08-29;Sensor 17;12.1921;1873.4;127.0132;193.41;;;;;;;;
2024-08-29;Sensor 2;4.1353;212;39.7748;1854.81;;;;;;;;
2024-08-29;Sensor 3;3.2232;255.2;30.6985;1811.61;;;;;;;;
2024-08-29;Sensor 4;8.7111;264.2;85.5911;1802.61;;;;;;;;
2024-08-29;Sensor 5;8.6492;327.2;85.23;1739.61;;;;;;;;
2024-08-29;Sensor 6;8.5303;330.8;84.0558;1736.01;;;;;;;;
2024-08-29;Sensor 7;8.5253;419;84.3682;1647.81;;;;;;;;
2024-08-29;Sensor 8;8.5253;426.2;84.3978;1640.61;;;;;;;;
2024-08-29;Sensor 9;8.5272;455;84.5352;1611.81;;;;;;;;
2024-08-30;Sensor 10;8.444;462.2;83.7328;1624.41;;;;;;;;
2024-08-30;Sensor 11;34.192;1594.4;345.8656;492.21;;;;;;;;
2024-08-30;Sensor 13;0.0657;1715;5.0983;371.61;;;;;;;;
2024-08-30;Sensor 14;7.7677;1722.2;82.1474;364.41;;;;;;;;
2024-08-30;Sensor 15;9.1678;1805;96.4891;281.61;;;;;;;;
2024-08-30;Sensor 17;14.8641;1873.4;153.7332;213.21;;;;;;;;
2024-08-30;Sensor 2;4.0928;212;39.3498;1874.61;;;;;;;;
2024-08-30;Sensor 3;3.2201;255.2;30.6675;1831.41;;;;;;;;
2024-08-30;Sensor 4;8.7143;264.2;85.6231;1822.41;;;;;;;;
2024-08-30;Sensor 5;8.6529;327.2;85.267;1759.41;;;;;;;;
2024-08-30;Sensor 6;8.5453;330.8;84.2058;1755.81;;;;;;;;
2024-08-30;Sensor 7;8.5303;419;84.4182;1667.61;;;;;;;;
2024-08-30;Sensor 8;8.5341;426.2;84.4858;1660.41;;;;;;;;
2024-08-30;Sensor 9;8.5372;455;84.6352;1631.61;;;;;;;;
2024-08-31;Sensor 10;8.4659;462.2;83.9518;1646.01;;;;;;;;
2024-08-31;Sensor 11;26.2279;1594.4;266.2246;513.81;;;;;;;;
2024-08-31;Sensor 12;0.0231;1598;4.1914;510.21;;;;;;;;
2024-08-31;Sensor 13;0.0744;1715;5.1853;393.21;;;;;;;;
2024-08-31;Sensor 14;7.8628;1722.2;83.0984;386.01;;;;;;;;
2024-08-31;Sensor 15;9.3461;1805;98.2721;303.21;;;;;;;;
2024-08-31;Sensor 17;12.1564;1873.4;126.6562;234.81;;;;;;;;
2024-08-31;Sensor 5;8.683;327.2;85.568;1781.01;;;;;;;;
2024-08-31;Sensor 6;8.566;330.8;84.4128;1777.41;;;;;;;;
2024-08-31;Sensor 7;8.561;419;84.7252;1689.21;;;;;;;;
2024-08-31;Sensor 8;8.561;426.2;84.7548;1682.01;;;;;;;;
2024-08-31;Sensor 9;8.561;455;84.8732;1653.21;;;;;;;;
2024-09-01;Sensor 10;8.454;462.2;83.8328;1647.81;;;;;;;;
2024-09-01;Sensor 10;8.4528;462.2;83.8208;1647.81;;;;;;;;
2024-09-01;Sensor 11;26.3455;1594.4;267.4006;515.61;;;;;;;;
2024-09-01;Sensor 11;29.3134;1594.4;297.0796;515.61;;;;;;;;
2024-09-01;Sensor 12;0.0231;1598;4.1914;512.01;;;;;;;;
2024-09-01;Sensor 12;0.0213;1598;4.1734;512.01;;;;;;;;
2024-09-01;Sensor 13;0.0795;1715;5.2363;395.01;;;;;;;;
2024-09-01;Sensor 13;0.0757;1715;5.1983;395.01;;;;;;;;
2024-09-01;Sensor 14;7.9541;1722.2;84.0114;387.81;;;;;;;;
2024-09-01;Sensor 14;7.9441;1722.2;83.9114;387.81;;;;;;;;
2024-09-01;Sensor 15;9.4988;1805;99.7991;305.01;;;;;;;;
2024-09-01;Sensor 15;9.5513;1805;100.3241;305.01;;;;;;;;
2024-09-01;Sensor 17;10.7713;1873.4;112.8052;236.61;;;;;;;;
2024-09-01;Sensor 17;10.7475;1873.4;112.5672;236.61;;;;;;;;
2024-09-01;Sensor 5;8.6849;327.2;85.587;1782.81;;;;;;;;
2024-09-01;Sensor 5;8.6817;327.2;85.555;1782.81;;;;;;;;
2024-09-01;Sensor 6;8.5541;330.8;84.2938;1779.21;;;;;;;;
2024-09-01;Sensor 7;8.5541;419;84.6562;1691.01;;;;;;;;
2024-09-01;Sensor 8;8.5591;426.2;84.7358;1683.81;;;;;;;;
2024-09-01;Sensor 8;8.556;426.2;84.7048;1683.81;;;;;;;;
2024-09-01;Sensor 9;8.561;455;84.8732;1655.01;;;;;;;;
2024-09-01;Sensor 9;8.556;455;84.8232;1655.01;;;;;;;;
2024-09-02;Sensor 1;0;204.8;-1.5857;1907.01;;;;;;;;
2024-09-02;Sensor 10;8.434;462.2;83.6328;1649.61;;;;;;;;
2024-09-02;Sensor 11;33.8379;1594.4;342.3246;517.41;;;;;;;;
2024-09-02;Sensor 12;0.02;1598;4.1604;513.81;;;;;;;;
2024-09-02;Sensor 13;0.0776;1715;5.2173;396.81;;;;;;;;
2024-09-02;Sensor 14;8.0692;1722.2;85.1624;389.61;;;;;;;;
2024-09-02;Sensor 15;9.6752;1805;101.5631;306.81;;;;;;;;
2024-09-02;Sensor 17;11.4858;1873.4;119.9502;238.41;;;;;;;;
2024-09-02;Sensor 2;4.1967;212;40.3888;1899.81;;;;;;;;
2024-09-02;Sensor 3;3.2182;255.2;30.6485;1856.61;;;;;;;;
2024-09-02;Sensor 4;8.7024;264.2;85.5041;1847.61;;;;;;;;
2024-09-02;Sensor 5;8.663;327.2;85.368;1784.61;;;;;;;;
2024-09-02;Sensor 6;8.5385;330.8;84.1378;1781.01;;;;;;;;
2024-09-02;Sensor 7;8.5341;419;84.4562;1692.81;;;;;;;;
2024-09-02;Sensor 8;8.5353;426.2;84.4978;1685.61;;;;;;;;
2024-09-02;Sensor 9;8.5353;455;84.6162;1656.81;;;;;;;;
2024-09-03;Sensor 10;8.4509;462.2;83.8018;1669.41;;;;;;;;
2024-09-03;Sensor 11;33.6702;1594.4;340.6476;537.21;;;;;;;;
2024-09-03;Sensor 12;0.0213;1598;4.1734;533.61;;;;;;;;
2024-09-03;Sensor 13;0.0845;1715;5.2863;416.61;;;;;;;;
2024-09-03;Sensor 14;8.1424;1722.2;85.8944;409.41;;;;;;;;
2024-09-03;Sensor 15;9.607;1805;100.8811;326.61;;;;;;;;
2024-09-03;Sensor 17;13.4696;1873.4;139.7882;258.21;;;;;;;;
2024-09-03;Sensor 2;4.1372;212;39.7938;1919.61;;;;;;;;
2024-09-03;Sensor 4;8.7143;264.2;85.6231;1867.41;;;;;;;;
2024-09-03;Sensor 5;8.6698;327.2;85.436;1804.41;;;;;;;;
2024-09-03;Sensor 6;8.5541;330.8;84.2938;1800.81;;;;;;;;
2024-09-03;Sensor 7;8.5441;419;84.5562;1712.61;;;;;;;;
2024-09-03;Sensor 8;8.5472;426.2;84.6168;1705.41;;;;;;;;
2024-09-03;Sensor 9;8.5472;455;84.7352;1676.61;;;;;;;;
2024-09-04;Sensor 10;8.4477;462.2;83.7698;1696.41;;;;;;;;
2024-09-04;Sensor 11;30.128;1594.4;305.2256;564.21;;;;;;;;
2024-09-04;Sensor 12;0.0231;1598;4.1914;560.61;;;;;;;;
2024-09-04;Sensor 13;0.0982;1715;5.4233;443.61;;;;;;;;
2024-09-04;Sensor 14;8.1693;1722.2;86.1634;436.41;;;;;;;;
2024-09-04;Sensor 15;9.6277;1805;101.0881;353.61;;;;;;;;
2024-09-04;Sensor 17;10.0256;1873.4;105.3482;285.21;;;;;;;;
2024-09-04;Sensor 18;8.4965;1880.6;90.0868;278.01;;;;;;;;
2024-09-04;Sensor 2;4.0096;212;38.5178;1946.61;;;;;;;;
2024-09-04;Sensor 3;3.2201;255.2;30.6675;1903.41;;;;;;;;
2024-09-04;Sensor 4;8.718;264.2;85.6601;1894.41;;;;;;;;
2024-09-04;Sensor 5;8.668;327.2;85.418;1831.41;;;;;;;;
2024-09-04;Sensor 6;8.5453;330.8;84.2058;1827.81;;;;;;;;
2024-09-04;Sensor 7;8.5341;419;84.4562;1739.61;;;;;;;;
2024-09-04;Sensor 8;8.5391;426.2;84.5358;1732.41;;;;;;;;
2024-09-04;Sensor 9;8.5391;455;84.6542;1703.61;;;;;;;;
2024-09-05;Sensor 10;8.4628;462.2;83.9208;1718.01;;;;;;;;
2024-09-05;Sensor 11;30.3676;1594.4;307.6216;585.81;;;;;;;;
2024-09-05;Sensor 12;0.0532;1598;4.4924;582.21;;;;;;;;
2024-09-05;Sensor 13;0.1032;1715;5.4733;465.21;;;;;;;;
2024-09-05;Sensor 14;8.1712;1722.2;86.1824;458.01;;;;;;;;
2024-09-05;Sensor 15;9.5701;1805;100.5121;375.21;;;;;;;;
2024-09-05;Sensor 17;8.5285;1873.4;90.3772;306.81;;;;;;;;
2024-09-05;Sensor 18;8.5604;1880.6;90.7258;299.61;;;;;;;;
2024-09-05;Sensor 2;3.9702;212;38.1238;1968.21;;;;;;;;
2024-09-05;Sensor 3;3.2182;255.2;30.6485;1925.01;;;;;;;;
2024-09-05;Sensor 4;8.7606;264.2;86.0861;1916.01;;;;;;;;
2024-09-05;Sensor 5;8.6886;327.2;85.624;1853.01;;;;;;;;
2024-09-05;Sensor 6;8.5679;330.8;84.4318;1849.41;;;;;;;;
2024-09-05;Sensor 7;8.5522;419;84.6372;1761.21;;;;;;;;
2024-09-05;Sensor 8;8.561;426.2;84.7548;1754.01;;;;;;;;
2024-09-05;Sensor 9;8.561;455;84.8732;1725.21;;;;;;;;
2024-09-06;Sensor 10;8.4815;462.2;84.1078;1739.61;;;;;;;;
2024-09-06;Sensor 11;38.0296;1594.4;384.2416;607.41;;;;;;;;
2024-09-06;Sensor 12;0.0519;1598;4.4794;603.81;;;;;;;;
2024-09-06;Sensor 13;0.1101;1715;5.5423;486.81;;;;;;;;
2024-09-06;Sensor 14;8.215;1722.2;86.6204;479.61;;;;;;;;
2024-09-06;Sensor 15;9.6683;1805;101.4941;396.81;;;;;;;;
2024-09-06;Sensor 17;8.6248;1873.4;91.3402;328.41;;;;;;;;
2024-09-06;Sensor 18;8.6504;1880.6;91.6258;321.21;;;;;;;;
2024-09-06;Sensor 2;3.8645;212;37.0668;1989.81;;;;;;;;
2024-09-06;Sensor 3;3.2219;255.2;30.6855;1946.61;;;;;;;;
2024-09-06;Sensor 4;8.7743;264.2;86.2231;1937.61;;;;;;;;
2024-09-06;Sensor 5;8.7055;327.2;85.793;1874.61;;;;;;;;
2024-09-06;Sensor 6;8.5879;330.8;84.6318;1871.01;;;;;;;;
2024-09-06;Sensor 7;8.571;419;84.8252;1782.81;;;;;;;;
2024-09-06;Sensor 8;8.5798;426.2;84.9428;1775.61;;;;;;;;
2024-09-06;Sensor 9;8.5779;455;85.0422;1746.81;;;;;;;;
2024-09-07;Sensor 10;8.4578;462.2;83.8708;1761.21;;;;;;;;
2024-09-07;Sensor 11;31.6858;1594.4;320.8036;629.01;;;;;;;;
2024-09-07;Sensor 13;0.122;1715;5.6613;508.41;;;;;;;;
2024-09-07;Sensor 14;8.2613;1722.2;87.0834;501.21;;;;;;;;
2024-09-07;Sensor 15;9.6646;1805;101.4571;418.41;;;;;;;;
2024-09-07;Sensor 17;8.6942;1873.4;92.0342;350.01;;;;;;;;
2024-09-07;Sensor 18;8.7161;1880.6;92.2828;342.81;;;;;;;;
2024-09-07;Sensor 2;3.7875;212;36.2968;2011.41;;;;;;;;
2024-09-07;Sensor 4;8.2475;264.2;80.9551;1959.21;;;;;;;;
2024-09-07;Sensor 5;8.6817;327.2;85.555;1896.21;;;;;;;;
2024-09-07;Sensor 6;8.5622;330.8;84.3748;1892.61;;;;;;;;
2024-09-07;Sensor 7;8.5372;419;84.4872;1804.41;;;;;;;;
2024-09-07;Sensor 8;8.5522;426.2;84.6668;1797.21;;;;;;;;
2024-09-07;Sensor 9;8.5491;455;84.7542;1768.41;;;;;;;;
2024-09-08;Sensor 10;8.4847;462.2;84.1398;1797.21;;;;;;;;
2024-09-08;Sensor 11;32.7418;1594.4;331.3636;665.01;;;;;;;;
2024-09-08;Sensor 13;0.132;1715;5.7613;544.41;;;;;;;;
2024-09-08;Sensor 14;8.2851;1722.2;87.3214;537.21;;;;;;;;
2024-09-08;Sensor 15;9.6696;1805;101.5071;454.41;;;;;;;;
2024-09-08;Sensor 17;8.753;1873.4;92.6222;386.01;;;;;;;;
2024-09-08;Sensor 18;8.7637;1880.6;92.7588;378.81;;;;;;;;
2024-09-08;Sensor 2;3.7112;212;35.5338;2047.41;;;;;;;;
2024-09-08;Sensor 3;3.2201;255.2;30.6675;2004.21;;;;;;;;
2024-09-08;Sensor 4;7.2178;264.2;70.6581;1995.21;;;;;;;;
2024-09-08;Sensor 5;8.7055;327.2;85.793;1932.21;;;;;;;;
2024-09-08;Sensor 6;8.5898;330.8;84.6508;1928.61;;;;;;;;
2024-09-08;Sensor 7;8.566;419;84.7752;1840.41;;;;;;;;
2024-09-08;Sensor 8;8.5798;426.2;84.9428;1833.21;;;;;;;;
2024-09-08;Sensor 9;8.5747;455;85.0102;1804.41;;;;;;;;
2024-09-09;Sensor 10;8.459;462.2;83.8828;1797.21;;;;;;;;
2024-09-09;Sensor 11;24.772;1594.4;251.6656;665.01;;;;;;;;
2024-09-09;Sensor 14;8.2744;1722.2;87.2144;537.21;;;;;;;;
2024-09-09;Sensor 15;9.8698;1805;103.5091;454.41;;;;;;;;
2024-09-09;Sensor 17;8.7668;1873.4;92.7602;386.01;;;;;;;;
2024-09-09;Sensor 18;8.7818;1880.6;92.9398;378.81;;;;;;;;
2024-09-09;Sensor 2;3.7587;212;36.0088;2047.41;;;;;;;;
2024-09-09;Sensor 22;0.2484;2067.8;8.3751;191.61;;;;;;;;
2024-09-09;Sensor 3;3.2182;255.2;30.6485;2004.21;;;;;;;;
2024-09-09;Sensor 4;6.9825;264.2;68.3051;1995.21;;;;;;;;
2024-09-09;Sensor 5;8.663;327.2;85.368;1932.21;;;;;;;;
2024-09-09;Sensor 6;8.561;330.8;84.3628;1928.61;;;;;;;;
2024-09-09;Sensor 7;8.5234;419;84.3492;1840.41;;;;;;;;
2024-09-09;Sensor 8;8.5441;426.2;84.5858;1833.21;;;;;;;;
2024-09-09;Sensor 9;8.5341;455;84.6042;1804.41;;;;;;;;
2024-09-10;Sensor 10;8.4528;462.2;83.8208;1808.01;;;;;;;;
2024-09-10;Sensor 11;17.177;1594.4;175.7156;675.81;;;;;;;;
2024-09-10;Sensor 13;0.1577;1715;6.0183;555.21;;;;;;;;
2024-09-10;Sensor 14;8.2913;1722.2;87.3834;548.01;;;;;;;;
2024-09-10;Sensor 15;9.7221;1805;102.0321;465.21;;;;;;;;
2024-09-10;Sensor 17;8.7925;1873.4;93.0172;396.81;;;;;;;;
2024-09-10;Sensor 18;8.8094;1880.6;93.2158;389.61;;;;;;;;
2024-09-10;Sensor 2;3.8063;212;36.4848;2058.21;;;;;;;;
2024-09-10;Sensor 21;36.9272;2060.6;375.1331;209.61;;;;;;;;
2024-09-10;Sensor 22;0.2471;2067.8;8.3621;202.41;;;;;;;;
2024-09-10;Sensor 3;3.2219;255.2;30.6855;2015.01;;;;;;;;
2024-09-10;Sensor 4;7.0983;264.2;69.4631;2006.01;;;;;;;;
2024-09-10;Sensor 5;8.6492;327.2;85.23;1943.01;;;;;;;;
2024-09-10;Sensor 6;8.566;330.8;84.4128;1939.41;;;;;;;;
2024-09-10;Sensor 7;8.5015;419;84.1302;1851.21;;;;;;;;
2024-09-10;Sensor 8;8.5222;426.2;84.3668;1844.01;;;;;;;;
2024-09-10;Sensor 9;8.5153;455;84.4162;1815.21;;;;;;;;
2024-09-11;Sensor 10;8.4659;462.2;83.9518;1822.41;;;;;;;;
2024-09-11;Sensor 11;29.8759;1594.4;302.7046;690.21;;;;;;;;
2024-09-11;Sensor 14;8.3201;1722.2;87.6714;562.41;;;;;;;;
2024-09-11;Sensor 15;9.7953;1805;102.7641;479.61;;;;;;;;
2024-09-11;Sensor 17;8.8375;1873.4;93.4672;411.21;;;;;;;;
2024-09-11;Sensor 18;8.8513;1880.6;93.6348;404.01;;;;;;;;
2024-09-11;Sensor 2;3.745;212;35.8718;2072.61;;;;;;;;
2024-09-11;Sensor 21;28.6909;2060.6;292.7701;224.01;;;;;;;;
2024-09-11;Sensor 22;0.2027;2067.8;7.9181;216.81;;;;;;;;
2024-09-11;Sensor 3;3.2251;255.2;30.7175;2029.41;;;;;;;;
2024-09-11;Sensor 4;7.1477;264.2;69.9571;2020.41;;;;;;;;
2024-09-11;Sensor 5;8.6592;327.2;85.33;1957.41;;;;;;;;
2024-09-11;Sensor 6;8.5747;330.8;84.4998;1953.81;;;;;;;;
2024-09-11;Sensor 7;8.5172;419;84.2872;1865.61;;;;;;;;
2024-09-11;Sensor 8;8.5372;426.2;84.5168;1858.41;;;;;;;;
2024-09-11;Sensor 9;8.5303;455;84.5662;1829.61;;;;;;;;
2024-09-12;Sensor 10;8.4696;462.2;83.9888;1856.61;;;;;;;;
2024-09-12;Sensor 11;31.0727;1594.4;314.6726;724.41;;;;;;;;
2024-09-12;Sensor 12;0.0532;1598;4.4924;720.81;;;;;;;;
2024-09-12;Sensor 13;0.1539;1715;5.9803;603.81;;;;;;;;
2024-09-12;Sensor 14;8.3527;1722.2;87.9974;596.61;;;;;;;;
2024-09-12;Sensor 15;9.7816;1805;102.6271;513.81;;;;;;;;
2024-09-12;Sensor 17;8.912;1873.4;94.2122;445.41;;;;;;;;
2024-09-12;Sensor 18;8.912;1880.6;94.2418;438.21;;;;;;;;
2024-09-12;Sensor 19;0.5793;1941.8;11.1663;377.01;;;;;;;;
2024-09-12;Sensor 2;3.7368;212;35.7898;2106.81;;;;;;;;
2024-09-12;Sensor 20;0;1949;5.4029;369.81;;;;;;;;
2024-09-12;Sensor 21;37.8681;2060.6;384.5421;258.21;;;;;;;;
2024-09-12;Sensor 22;0.2265;2067.8;8.1561;251.01;;;;;;;;
2024-09-12;Sensor 3;3.2219;255.2;30.6855;2063.61;;;;;;;;
2024-09-12;Sensor 4;6.7848;264.2;66.3281;2054.61;;;;;;;;
2024-09-12;Sensor 5;8.6698;327.2;85.436;1991.61;;;;;;;;
2024-09-12;Sensor 6;8.5779;330.8;84.5318;1988.01;;;;;;;;
2024-09-12;Sensor 7;8.5253;419;84.3682;1899.81;;;;;;;;
2024-09-12;Sensor 8;8.546;426.2;84.6048;1892.61;;;;;;;;
2024-09-12;Sensor 9;8.5391;455;84.6542;1863.81;;;;;;;;
2024-09-13;Sensor 10;8.439;462.2;83.6828;1878.21;;;;;;;;
2024-09-13;Sensor 11;26.8034;1594.4;271.9796;746.01;;;;;;;;
2024-09-13;Sensor 12;0.04;1598;4.3604;742.41;;;;;;;;
2024-09-13;Sensor 13;0.137;1715;5.8113;625.41;;;;;;;;
2024-09-13;Sensor 14;8.3745;1722.2;88.2154;618.21;;;;;;;;
2024-09-13;Sensor 15;9.7747;1805;102.5581;535.41;;;;;;;;
2024-09-13;Sensor 17;8.9626;1873.4;94.7182;467.01;;;;;;;;
2024-09-13;Sensor 18;8.9614;1880.6;94.7358;459.81;;;;;;;;
2024-09-13;Sensor 19;1.1818;1941.8;17.1913;398.61;;;;;;;;
2024-09-13;Sensor 2;3.7381;212;35.8028;2128.41;;;;;;;;
2024-09-13;Sensor 22;0.2246;2067.8;8.1371;272.61;;;;;;;;
2024-09-13;Sensor 23;0;2154.2;6.2458;186.21;;;;;;;;
2024-09-13;Sensor 3;3.2201;255.2;30.6675;2085.21;;;;;;;;
2024-09-13;Sensor 4;6.9175;264.2;67.6551;2076.21;;;;;;;;
2024-09-13;Sensor 5;8.6542;327.2;85.28;2013.21;;;;;;;;
2024-09-13;Sensor 6;8.5491;330.8;84.2438;2009.61;;;;;;;;
2024-09-13;Sensor 7;8.5103;419;84.2182;1921.41;;;;;;;;
2024-09-13;Sensor 8;8.5291;426.2;84.4358;1914.21;;;;;;;;
2024-09-13;Sensor 9;8.5234;455;84.4972;1885.41;;;;;;;;
2024-09-14;Sensor 10;8.4528;462.2;83.8208;1896.21;;;;;;;;
2024-09-14;Sensor 11;38.881;1594.4;392.7556;764.01;;;;;;;;
2024-09-14;Sensor 12;0.0263;1598;4.2234;760.41;;;;;;;;
2024-09-14;Sensor 13;0.1251;1715;5.6923;643.41;;;;;;;;
2024-09-14;Sensor 14;8.4002;1722.2;88.4724;636.21;;;;;;;;
2024-09-14;Sensor 15;9.8498;1805;103.3091;553.41;;;;;;;;
2024-09-14;Sensor 17;10.095;1873.4;106.0422;485.01;;;;;;;;
2024-09-14;Sensor 18;9.0014;1880.6;95.1358;477.81;;;;;;;;
2024-09-14;Sensor 19;2.0702;1941.8;26.0753;416.61;;;;;;;;
2024-09-14;Sensor 2;3.7005;212;35.4268;2146.41;;;;;;;;
2024-09-14;Sensor 22;0.2452;2067.8;8.3431;290.61;;;;;;;;
2024-09-14;Sensor 23;8.4396;2154.2;90.6418;204.21;;;;;;;;
2024-09-14;Sensor 4;6.529;264.2;63.7701;2094.21;;;;;;;;
2024-09-14;Sensor 5;8.683;327.2;85.568;2031.21;;;;;;;;
2024-09-14;Sensor 6;8.5591;330.8;84.3438;2027.61;;;;;;;;
2024-09-14;Sensor 7;8.5372;419;84.4872;1939.41;;;;;;;;
2024-09-14;Sensor 8;8.5591;426.2;84.7358;1932.21;;;;;;;;
2024-09-14;Sensor 9;8.5491;455;84.7542;1903.41;;;;;;;;
