Datetime,Location name,Pressure_kPa
2025-02-05 00:00:00,PZ-9031 Økernveien 196 på løren,0.881548466
2025-02-05 00:00:00,PZ-9032 Økern torgvei 13,-5.625721777
2025-02-05 00:00:00,PZ-9033 Tonsenkirke og Trondheimsveien,103.4819916
2025-02-05 00:00:00,"PZ-9036 Eltonveien 59, Refstad",26.33277645
2025-02-05 00:00:00,"PZ-9037 Eltonveien lekeplass, Refstad",79.8509379
2025-02-05 00:00:00,PZ-9040 Aker sykehus ved trondheimsveien,3.454368837
2025-02-05 00:00:00,PZ-9041 Kolderupsvei Disen gård,14.39995275
2025-02-05 00:00:00,PZ-9042 Aker sykehus,9.415873131
2025-02-05 00:00:00,PZ-9043 Aschehougs vei ved Disen,57.03815036
2025-02-05 00:00:00,PZ-9045,6.132592528
2025-02-05 00:00:00,PZ-9047 Hgaraldsheim v muselunden,16.43942488
2025-02-05 00:00:00,PZ-9048 Lofthusveien/Kjelsåsveien,109.425207
2025-02-05 00:00:00,PZ-9049 Muselunden v ring 3,87.56736126
2025-02-05 00:00:00,PZ-9053,184.1396323
2025-02-05 00:00:00,PZ-9055,33.05890134
2025-02-05 00:00:00,PZ-9056,224.8381873
2025-02-05 00:00:00,PZ-9057,3.383162987
2025-02-05 00:00:00,PZ-9058,135.1702744
2025-02-05 00:00:00,PZ-9059,145.1526019
2025-02-05 00:00:00,PZ-9060,195.6522754
2025-02-05 00:00:00,PZ-9065,120.2768144
2025-02-05 00:00:00,PZ-9081,142.665129
2025-02-05 00:00:00,PZ-9082,45.6887506
2025-02-05 00:00:00,S02,434.4697304
2025-02-05 00:00:00,S02-1,51.43475739
2025-02-05 00:00:00,HB2920-1,716.0
2025-02-05 00:00:00,HB2920-2,1250.0
2025-02-05 00:00:00,HB3020,89.375
2025-02-05 00:00:00,HB3120-1,246.0
2025-02-05 00:00:00,HB3120-2,181.715
2025-02-05 00:00:00,HB3220-1,213.0
2025-02-05 00:00:00,HB3220-2,109.59
2025-02-05 00:00:00,HB3320,133.0
2025-02-05 00:00:00,HB3420-1,188.0
2025-02-05 00:00:00,HB3420-2,172.95
2025-02-05 00:00:00,HB3520-1,200.0
2025-02-05 00:00:00,HB3620,147.505
2025-02-05 00:00:00,HB5021-1,119.0
2025-02-05 00:00:00,HB5021-2,49.7075
2025-02-05 00:00:00,K-2920,1375.0
2025-02-05 00:00:00,K2720,183.275
2025-02-05 00:00:00,PZ-9064,55.6275
2025-02-05 00:00:00,PZ-9072,75.6
2025-02-05 00:00:00,PZ-9073 Stamnett,54.0425
2025-02-05 00:00:00,PZ01,27.2
2025-02-05 00:00:00,PZ03,11.0
2025-02-05 00:00:00,PZ04,6.80625
2025-02-05 00:00:00,PZ05,25.6
2025-02-05 00:00:00,PZ06,60.0225
2025-02-05 00:00:00,PZ07-1,122.61
2025-02-05 00:00:00,PZ07-2,42.405
2025-02-05 00:00:00,PZ12-1,52.713
2025-02-05 00:00:00,PZ12-2,24.77
2025-02-05 00:00:00,PZ1401-1,222.0
2025-02-05 00:00:00,PZ1401-2,110.0
2025-02-05 00:00:00,PZ1502,56.4425
2025-02-05 00:00:00,PZ1602-1,47.3575
2025-02-05 00:00:00,PZ1602-2,39.28
2025-02-05 00:00:00,PZ1701-1,263.5
2025-02-05 00:00:00,PZ1701-2,104.0
2025-02-05 00:00:00,PZ2003-1,56.8
2025-02-05 00:00:00,PZ2003-2,25.905
2025-02-05 00:00:00,PZ2101,7.865
2025-02-05 00:00:00,PZ8006,-0.4
2025-02-05 00:00:00,PZ8010,3.14
2025-02-05 00:00:00,PZ9066,174.0
2025-02-05 00:00:00,PZ9067,26.5
2025-02-05 00:00:00,PZ9069,4.635
2025-02-05 00:00:00,PZ9070,5.56
2025-02-05 00:00:00,PZ9071,27.14
2025-02-05 00:00:00,PZP1,48.2
2025-02-05 00:00:00,PZP10,-9.965
2025-02-05 00:00:00,PZP11,79.545
2025-02-05 00:00:00,PZP13-1,80.16
2025-02-05 00:00:00,PZP13-2,35.82
2025-02-05 00:00:00,PZP14,23.6
2025-02-05 00:00:00,PZP15,15.3
2025-02-05 00:00:00,PZP16-1,162.0
2025-02-05 00:00:00,PZP16-2,64.52
2025-02-05 00:00:00,PZP17-1,239.325
2025-02-05 00:00:00,PZP17-2,69.4075
2025-02-05 00:00:00,PZP19-1,95.0325
2025-02-05 00:00:00,PZP19-2,33.9
2025-02-05 00:00:00,PZP21,52.485
2025-02-05 00:00:00,PZP22-1,71.5625
2025-02-05 00:00:00,PZP22-2,73.6
2025-02-05 00:00:00,PZP23-1,127.0
2025-02-05 00:00:00,PZP23-2,71.505
2025-02-05 00:00:00,PZP24-1,102.0
2025-02-05 00:00:00,PZP24-2,40.9975
2025-02-05 00:00:00,PZP25-1,222.0
2025-02-05 00:00:00,PZP25-2,100.0
2025-02-05 00:00:00,PZP26-1,113.0
2025-02-05 00:00:00,PZP26-2,65.36
2025-02-05 00:00:00,PZP27-1,222.0
2025-02-05 00:00:00,PZP27-2,169.0
2025-02-05 00:00:00,PZP28-1,168.035
2025-02-05 00:00:00,PZP28-2,78.9025
2025-02-05 00:00:00,PZP29,50.9075
2025-02-05 00:00:00,PZP3,6.6
2025-02-05 00:00:00,PZP30-1,172.305
2025-02-05 00:00:00,PZP30-2,70.39
2025-02-05 00:00:00,PZP31,49.6375
2025-02-05 00:00:00,PZP32-1,165.95
2025-02-05 00:00:00,PZP32-2,102.435
2025-02-05 00:00:00,PZP33-1,202.615
2025-02-05 00:00:00,PZP33-2,141.28
2025-02-05 00:00:00,PZP34-1,75.665
2025-02-05 00:00:00,PZP34-2,57.26
2025-02-05 00:00:00,PZP35-1,106.0
2025-02-05 00:00:00,PZP35-2,81.9975
2025-02-05 00:00:00,PZP36,16.0
2025-02-05 00:00:00,PZP37,6.98
2025-02-05 00:00:00,PZP38,21.6775
2025-02-05 00:00:00,PZP4-1,10.7
2025-02-05 00:00:00,PZP4-2,59.9
2025-02-05 00:00:00,PZP40,53.72
2025-02-05 00:00:00,PZP5,30.9
2025-02-05 00:00:00,PZP6,94.936
2025-02-05 00:00:00,PZP7,2.78
2025-02-05 00:00:00,PZP9,-6.065
2025-02-05 00:00:00,SBR2,205.715
2025-02-05 00:00:00,SBR3,245.0
2025-02-05 00:00:00,SBR5,1287.0
2025-02-06 00:00:00,15-1 Geosense,10.52619012
2025-02-06 00:00:00,15-2 Geosense,15.78922939
2025-02-06 00:00:00,190-Geosense,826.9497068
2025-02-06 00:00:00,362-1-Geosense,309.1084008
2025-02-06 00:00:00,362-2-Geosense,190.0499584
2025-02-06 00:00:00,571-1-Geosense,27.77255197
2025-02-06 00:00:00,571-2-Geosense,35.71331668
2025-02-06 00:00:00,580-1-Geosense,188.5751612
2025-02-06 00:00:00,580-2-Geosense,24.74440845
2025-02-06 00:00:00,712-1-Geosense,54.22065993
2025-02-06 00:00:00,712-2-Geosense,111.9386132
2025-02-06 00:00:00,922-Geosense,21.68588134
2025-02-06 00:00:00,941-Geosense,21.27281218
2025-02-06 00:00:00,HB-3720,109.552843
2025-02-06 00:00:00,HB-3820,111.5388734
2025-02-06 00:00:00,HB-4320,2.757153124
2025-02-06 00:00:00,HB-4620,126.1358745
2025-02-06 00:00:00,HB-4720,133.9679682
2025-02-06 00:00:00,HB-5121-1,87.94701661
2025-02-06 00:00:00,HB-5122 aka HB-5121-2,189.954095
2025-02-06 00:00:00,K-1420,-1.534432807
2025-02-06 00:00:00,K-1520,84.0742996
2025-02-06 00:00:00,K-1620,160.2337329
2025-02-06 00:00:00,K-1720,40.12069743
2025-02-06 00:00:00,K-2120,187.8132112
2025-02-06 00:00:00,K-2220,85.34484543
2025-02-06 00:00:00,K-2320,111.9455086
2025-02-06 00:00:00,K-2620 (Nedmonteras),75.09013485
2025-02-06 00:00:00,PZ-2203-1,34.91888283
2025-02-06 00:00:00,PZ-2203-2,121.6735431
2025-02-06 00:00:00,PZ-2207-1,136.6143865
2025-02-06 00:00:00,PZ-2207-2,60.76564106
2025-02-06 00:00:00,PZ-3020-2,132.3951531
2025-02-06 00:00:00,PZ-3047-1,170.6234957
2025-02-06 00:00:00,PZ-3047-2,56.5987425
2025-02-06 00:00:00,PZ-3103-1,127.3216951
2025-02-06 00:00:00,PZ-3103-2,24.86734124
2025-02-06 00:00:00,PZ-3112-1,27.5049598
2025-02-06 00:00:00,PZ-3112-2,27.87907152
2025-02-06 00:00:00,PZ-3124-1,116.6909925
2025-02-06 00:00:00,PZ-3124-2,60.99380778
2025-02-06 00:00:00,PZ-3129-1,47.63028335
2025-02-06 00:00:00,PZ-3129-2,31.24964815
2025-02-06 00:00:00,PZ-4004-1 (avinstallert),-609.4206084
2025-02-06 00:00:00,PZ-4004-2,20.24353203
2025-02-06 00:00:00,PZ-4015-1,8.800953525
2025-02-06 00:00:00,PZ-4015-2-vs001,23.44926007
2025-02-06 00:00:00,PZ-4019-1,142.7228118
2025-02-06 00:00:00,PZ-4019-2,15.20243308
2025-02-06 00:00:00,PZ-4028-1,-2175.449754
2025-02-06 00:00:00,PZ-4028-2,164.243831
2025-02-06 00:00:00,PZ-4031-1,101.6297717
2025-02-06 00:00:00,PZ-4031-2,45.08967678
2025-02-06 00:00:00,PZ-4035-1,149.1512528
2025-02-06 00:00:00,PZ-4035-2,-32.62964666
2025-02-06 00:00:00,PZ-5001-1,91.62034523
2025-02-06 00:00:00,PZ-5001-2,-46.64992217
2025-02-06 00:00:00,PZ-5002-1,172.0993342
2025-02-06 00:00:00,PZ-5002-2,77.36708984
2025-02-06 00:00:00,PZ-5003,205.3361789
2025-02-06 00:00:00,PZ-5004-1,289.9034192
2025-02-06 00:00:00,PZ-5004-2,120.5376398
2025-02-06 00:00:00,PZ-6030-1,92.54247027
2025-02-06 00:00:00,PZ-6030-2,38.57872859
2025-02-06 00:00:00,PZ-6033-1,103.3968179
2025-02-06 00:00:00,PZ-6033-2,29.57756632
2025-02-06 00:00:00,PZ-9002,7.027287962
2025-02-06 00:00:00,PZ-9004,34.01871247
2025-02-06 00:00:00,PZ-9005,328.484766
2025-02-06 00:00:00,PZ-9006 Alfasett 1 industrivei,107.3518042
2025-02-06 00:00:00,PZ-9007,221.4830296
2025-02-06 00:00:00,PZ-9008 Esso bak Alna senter,494.5756834
2025-02-06 00:00:00,PZ-9009 Alnaelva ved vollaveien,233.4292175
2025-02-06 00:00:00,PZ-9010,237.6266611
2025-02-06 00:00:00,PZ-9011 Alnaelva ved Terminalveien,539.5372333
2025-02-06 00:00:00,PZ-9012,202.8035838
2025-02-06 00:00:00,PZ-9013 Alnabruterminalen sør driftsbyggning,272.5041289
2025-02-06 00:00:00,PZ-9014 Alnabruterminalen sporet nord,135.394672
2025-02-06 00:00:00,PZ-9016-vs-001 Alf bjerkes vei,361.9379622
2025-02-06 00:00:00,PZ-9017,38.9059818
2025-02-06 00:00:00,PZ-9020 Brobekkveien x østreakersvei,56.50149455
2025-02-06 00:00:00,PZ-9021 Haraldruveien 7,206.7710374
2025-02-06 00:00:00,PZ-9023,61.67665072
2025-02-06 00:00:00,PZ-9024,94.36284078
2025-02-06 00:00:00,PZ-9025 Risløkkealeen 68,56.30738458
2025-02-06 00:00:00,PZ-9027,221.8915101
2025-02-06 00:00:00,PZ-9029 Wistersvei 18,192.0275943
2025-02-06 00:00:00,PZ-9030 Wistersvei 3 lekeplass på Løren,18.28006489
2025-02-06 00:00:00,PZ-9031 Økernveien 196 på løren,3.382901546
2025-02-06 00:00:00,PZ-9032 Økern torgvei 13,-3.606024479
2025-02-06 00:00:00,PZ-9033 Tonsenkirke og Trondheimsveien,104.6947453
2025-02-06 00:00:00,"PZ-9036 Eltonveien 59, Refstad",28.22790757
2025-02-06 00:00:00,"PZ-9037 Eltonveien lekeplass, Refstad",84.3750342
2025-02-06 00:00:00,PZ-9040 Aker sykehus ved trondheimsveien,8.857496003
2025-02-06 00:00:00,PZ-9041 Kolderupsvei Disen gård,17.32731592
2025-02-06 00:00:00,PZ-9042 Aker sykehus,9.539503048
2025-02-06 00:00:00,PZ-9043 Aschehougs vei ved Disen,60.00166514
2025-02-06 00:00:00,PZ-9045,11.58624957
2025-02-06 00:00:00,PZ-9047 Hgaraldsheim v muselunden,21.90914973
2025-02-06 00:00:00,PZ-9048 Lofthusveien/Kjelsåsveien,111.9650182
2025-02-06 00:00:00,PZ-9049 Muselunden v ring 3,94.25173033
2025-02-06 00:00:00,PZ-9053,186.2975732
2025-02-06 00:00:00,PZ-9055,35.18574385
2025-02-06 00:00:00,PZ-9056,227.8038874
2025-02-06 00:00:00,PZ-9057,4.236604026
2025-02-06 00:00:00,PZ-9058,137.5484809
2025-02-06 00:00:00,PZ-9059,147.5945294
2025-02-06 00:00:00,PZ-9060,198.8094651
2025-02-06 00:00:00,PZ-9065,123.5847595
2025-02-06 00:00:00,PZ-9081,144.6594774
2025-02-06 00:00:00,PZ-9082,48.39246227
2025-02-06 00:00:00,S02,437.2740924
2025-02-06 00:00:00,S02-1,53.34864974
2025-02-06 00:00:00,HB2920-1,711.0
2025-02-06 00:00:00,HB2920-2,1238.06
2025-02-06 00:00:00,HB3020,91.575
2025-02-06 00:00:00,HB3120-1,248.195
2025-02-06 00:00:00,HB3120-2,184.24
2025-02-06 00:00:00,HB3220-1,215.0
2025-02-06 00:00:00,HB3220-2,111.99
2025-02-06 00:00:00,HB3320,136.0
2025-02-06 00:00:00,HB3420-1,190.55
2025-02-06 00:00:00,HB3420-2,176.0
2025-02-06 00:00:00,HB3520-1,202.11
2025-02-06 00:00:00,HB3620,149.95
2025-02-06 00:00:00,HB5021-1,122.06
2025-02-06 00:00:00,HB5021-2,53.0
2025-02-06 00:00:00,K-2920,1362.0
2025-02-06 00:00:00,K2720,185.025
2025-02-06 00:00:00,PZ-9064,55.3875
2025-02-06 00:00:00,PZ-9072,75.6325
2025-02-06 00:00:00,PZ-9073 Stamnett,53.77
2025-02-06 00:00:00,PZ01,26.39
2025-02-06 00:00:00,PZ03,10.3
2025-02-06 00:00:00,PZ04,6.62
2025-02-06 00:00:00,PZ06,60.3125
2025-02-06 00:00:00,PZ07-1,120.31
2025-02-06 00:00:00,PZ07-2,40.78
2025-02-06 00:00:00,PZ12-1,53.6
2025-02-06 00:00:00,PZ12-2,24.8
2025-02-06 00:00:00,PZ1401-1,221.0
2025-02-06 00:00:00,PZ1401-2,107.41
2025-02-06 00:00:00,PZ1502,55.96
2025-02-06 00:00:00,PZ1602-1,49.555
2025-02-06 00:00:00,PZ1602-2,39.21
2025-02-06 00:00:00,PZ1701-1,263.67
2025-02-06 00:00:00,PZ1701-2,103.61
2025-02-06 00:00:00,PZ2003-1,56.01
2025-02-06 00:00:00,PZ2003-2,26.43
2025-02-06 00:00:00,PZ2101,8.07
2025-02-06 00:00:00,PZ8006,-0.15
2025-02-06 00:00:00,PZ8010,3.29
2025-02-06 00:00:00,PZ9066,174.0
2025-02-06 00:00:00,PZ9067,23.9925
2025-02-06 00:00:00,PZ9069,3.2525
2025-02-06 00:00:00,PZ9070,4.3225
2025-02-06 00:00:00,PZ9071,27.6625
2025-02-06 00:00:00,PZP1,48.33
2025-02-06 00:00:00,PZP10,-9.985
2025-02-06 00:00:00,PZP11,79.745
2025-02-06 00:00:00,PZP13-1,80.37
2025-02-06 00:00:00,PZP13-2,35.74
2025-02-06 00:00:00,PZP14,24.61
2025-02-06 00:00:00,PZP15,15.3
2025-02-06 00:00:00,PZP16-1,164.0
2025-02-06 00:00:00,PZP16-2,66.6275
2025-02-06 00:00:00,PZP17-1,238.955
2025-02-06 00:00:00,PZP17-2,69.505
2025-02-06 00:00:00,PZP19-1,95.115
2025-02-06 00:00:00,PZP19-2,34.08
2025-02-06 00:00:00,PZP21,51.555
2025-02-06 00:00:00,PZP22-1,71.4675
2025-02-06 00:00:00,PZP22-2,74.085
2025-02-06 00:00:00,PZP23-1,126.0
2025-02-06 00:00:00,PZP23-2,69.1025
2025-02-06 00:00:00,PZP24-1,101.745
2025-02-06 00:00:00,PZP24-2,41.02
2025-02-06 00:00:00,PZP25-1,222.0
2025-02-06 00:00:00,PZP25-2,99.9675
2025-02-06 00:00:00,PZP26-1,113.0
2025-02-06 00:00:00,PZP26-2,65.2575
2025-02-06 00:00:00,PZP27-1,222.0
2025-02-06 00:00:00,PZP27-2,168.505
2025-02-06 00:00:00,PZP28-1,168.0
2025-02-06 00:00:00,PZP28-2,79.11
2025-02-06 00:00:00,PZP29,51.1
2025-02-06 00:00:00,PZP3,5.46
2025-02-06 00:00:00,PZP30-1,172.0
2025-02-06 00:00:00,PZP30-2,70.305
2025-02-06 00:00:00,PZP31,49.4425
2025-02-06 00:00:00,PZP32-1,166.275
2025-02-06 00:00:00,PZP32-2,102.385
2025-02-06 00:00:00,PZP33-1,202.67
2025-02-06 00:00:00,PZP33-2,141.0
2025-02-06 00:00:00,PZP34-1,74.92
2025-02-06 00:00:00,PZP34-2,56.845
2025-02-06 00:00:00,PZP35-1,106.0
2025-02-06 00:00:00,PZP35-2,81.74
2025-02-06 00:00:00,PZP36,16.1
2025-02-06 00:00:00,PZP37,6.98
2025-02-06 00:00:00,PZP38,21.5
2025-02-06 00:00:00,PZP4-1,9.7
2025-02-06 00:00:00,PZP4-2,59.5
2025-02-06 00:00:00,PZP40,53.67
2025-02-06 00:00:00,PZP5,30.56
2025-02-06 00:00:00,PZP6,93.9
2025-02-06 00:00:00,PZP7,3.64
2025-02-06 00:00:00,PZP9,-5.5775
2025-02-06 00:00:00,SBR2,209.07
2025-02-06 00:00:00,SBR3,248.0
2025-02-06 00:00:00,SBR5,1274.0
2025-02-07 00:00:00,15-1 Geosense,11.8754608
2025-02-07 00:00:00,15-2 Geosense,15.95381815
2025-02-07 00:00:00,190-Geosense,833.8440907
2025-02-07 00:00:00,362-1-Geosense,310.2928576
2025-02-07 00:00:00,362-2-Geosense,191.0987971
2025-02-07 00:00:00,571-1-Geosense,28.73209827
2025-02-07 00:00:00,571-2-Geosense,36.90151033
2025-02-07 00:00:00,580-1-Geosense,189.5311132
2025-02-07 00:00:00,580-2-Geosense,25.72715683
2025-02-07 00:00:00,712-1-Geosense,54.16861218
2025-02-07 00:00:00,712-2-Geosense,94.274868
2025-02-07 00:00:00,922-Geosense,23.43057
2025-02-07 00:00:00,941-Geosense,22.15117692
2025-02-07 00:00:00,HB-3720,110.6378399
2025-02-07 00:00:00,HB-3820,79.84792605
2025-02-07 00:00:00,HB-4320,4.048252457
2025-02-07 00:00:00,HB-4620,128.4555728
2025-02-07 00:00:00,HB-4720,135.2606714
2025-02-07 00:00:00,HB-5121-1,87.93422022
2025-02-07 00:00:00,K-1420,-0.557125952
2025-02-07 00:00:00,K-1520,85.16011631
2025-02-07 00:00:00,K-1620,161.2656196
2025-02-07 00:00:00,K-1720,41.28671876
2025-02-07 00:00:00,K-2120,195.2430529
2025-02-07 00:00:00,K-2220,84.45987039
2025-02-07 00:00:00,K-2320,113.3489621
2025-02-07 00:00:00,K-2620 (Nedmonteras),76.10904673
2025-02-07 00:00:00,PZ-2203-1,36.40040605
2025-02-07 00:00:00,PZ-2203-2,122.4419689
2025-02-07 00:00:00,PZ-2207-1,137.6914482
2025-02-07 00:00:00,PZ-2207-2,61.79412294
2025-02-07 00:00:00,PZ-3020-2,133.5024118
2025-02-07 00:00:00,PZ-3047-1,171.9047573
2025-02-07 00:00:00,PZ-3047-2,57.88016792
2025-02-07 00:00:00,PZ-3103-1,126.4838656
2025-02-07 00:00:00,PZ-3103-2,25.33190682
2025-02-07 00:00:00,PZ-3112-1,28.42337737
2025-02-07 00:00:00,PZ-3112-2,28.79730486
2025-02-07 00:00:00,PZ-3124-1,118.1284744
2025-02-07 00:00:00,PZ-3124-2,62.33157007
2025-02-07 00:00:00,PZ-3129-1,48.29719745
2025-02-07 00:00:00,PZ-3129-2,31.56927357
2025-02-07 00:00:00,PZ-4004-1 (avinstallert),-606.0449306
2025-02-07 00:00:00,PZ-4004-2,21.78042076
2025-02-07 00:00:00,PZ-4015-1,10.14908161
2025-02-07 00:00:00,PZ-4015-2-vs001,24.09243771
2025-02-07 00:00:00,PZ-4019-1,143.7442574
2025-02-07 00:00:00,PZ-4019-2,16.34927844
2025-02-07 00:00:00,PZ-4028-1,-2172.057467
2025-02-07 00:00:00,PZ-4028-2,165.3233215
2025-02-07 00:00:00,PZ-4031-1,103.3360333
2025-02-07 00:00:00,PZ-4031-2,46.43513655
2025-02-07 00:00:00,PZ-4035-1,151.3371858
2025-02-07 00:00:00,PZ-4035-2,-32.13473623
2025-02-07 00:00:00,PZ-5001-1,93.22107374
2025-02-07 00:00:00,PZ-5001-2,-45.3415162
2025-02-07 00:00:00,PZ-5002-1,173.1966865
2025-02-07 00:00:00,PZ-5002-2,78.51208589
2025-02-07 00:00:00,PZ-5003,206.4254492
2025-02-07 00:00:00,PZ-5004-1,291.0105458
2025-02-07 00:00:00,PZ-5004-2,121.5423776
2025-02-07 00:00:00,PZ-6030-1,94.43156831
2025-02-07 00:00:00,PZ-6030-2,40.52338577
2025-02-07 00:00:00,PZ-6033-1,104.3557478
2025-02-07 00:00:00,PZ-6033-2,30.70410568
2025-02-07 00:00:00,PZ-9002,8.555913933
2025-02-07 00:00:00,PZ-9004,34.91808272
2025-02-07 00:00:00,PZ-9005,329.2931242
2025-02-07 00:00:00,PZ-9006 Alfasett 1 industrivei,108.4145166
2025-02-07 00:00:00,PZ-9007,222.4960259
2025-02-07 00:00:00,PZ-9008 Esso bak Alna senter,495.6950171
2025-02-07 00:00:00,PZ-9009 Alnaelva ved vollaveien,234.544474
2025-02-07 00:00:00,PZ-9010,238.7441637
2025-02-07 00:00:00,PZ-9011 Alnaelva ved Terminalveien,540.5765709
2025-02-07 00:00:00,PZ-9012,203.9242415
2025-02-07 00:00:00,PZ-9013 Alnabruterminalen sør driftsbyggning,273.6788449
2025-02-07 00:00:00,PZ-9014 Alnabruterminalen sporet nord,136.3643109
2025-02-07 00:00:00,PZ-9016-vs-001 Alf bjerkes vei,362.9565809
2025-02-07 00:00:00,PZ-9017,39.61998734
2025-02-07 00:00:00,PZ-9020 Brobekkveien x østreakersvei,57.42815271
2025-02-07 00:00:00,PZ-9021 Haraldruveien 7,208.8910632
2025-02-07 00:00:00,PZ-9023,63.2093039
2025-02-07 00:00:00,PZ-9024,96.03609959
2025-02-07 00:00:00,PZ-9025 Risløkkealeen 68,57.38935419
2025-02-07 00:00:00,PZ-9027,223.0395354
2025-02-07 00:00:00,PZ-9029 Wistersvei 18,193.2823141
2025-02-07 00:00:00,PZ-9030 Wistersvei 3 lekeplass på Løren,19.81261189
2025-02-07 00:00:00,PZ-9031 Økernveien 196 på løren,4.418860189
2025-02-07 00:00:00,PZ-9032 Økern torgvei 13,-2.372854114
2025-02-07 00:00:00,PZ-9033 Tonsenkirke og Trondheimsveien,106.4072629
2025-02-07 00:00:00,"PZ-9036 Eltonveien 59, Refstad",30.1506374
2025-02-07 00:00:00,"PZ-9037 Eltonveien lekeplass, Refstad",86.4231619
2025-02-07 00:00:00,PZ-9040 Aker sykehus ved trondheimsveien,8.572284652
2025-02-07 00:00:00,PZ-9041 Kolderupsvei Disen gård,18.58079363
2025-02-07 00:00:00,PZ-9042 Aker sykehus,9.923677669
2025-02-07 00:00:00,PZ-9043 Aschehougs vei ved Disen,60.59227084
2025-02-07 00:00:00,PZ-9045,11.5398072
2025-02-07 00:00:00,PZ-9047 Hgaraldsheim v muselunden,22.65258683
2025-02-07 00:00:00,PZ-9048 Lofthusveien/Kjelsåsveien,113.2110653
2025-02-07 00:00:00,PZ-9049 Muselunden v ring 3,87.67679577
2025-02-07 00:00:00,PZ-9053,187.0667089
2025-02-07 00:00:00,PZ-9055,35.91459281
2025-02-07 00:00:00,PZ-9056,229.2494533
2025-02-07 00:00:00,PZ-9057,5.912899004
2025-02-07 00:00:00,PZ-9058,138.7057918
2025-02-07 00:00:00,PZ-9059,148.8168848
2025-02-07 00:00:00,PZ-9060,201.9081371
2025-02-07 00:00:00,PZ-9065,124.254472
2025-02-07 00:00:00,PZ-9081,145.1446006
2025-02-07 00:00:00,PZ-9082,48.95849741
2025-02-07 00:00:00,S02,438.5702033
2025-02-07 00:00:00,S02-1,54.25737183
2025-02-07 00:00:00,HB2920-1,710.0
2025-02-07 00:00:00,HB2920-2,1236.0
2025-02-07 00:00:00,HB3020,92.0
2025-02-07 00:00:00,HB3120-1,248.35
2025-02-07 00:00:00,HB3120-2,184.555
2025-02-07 00:00:00,HB3220-1,216.0
2025-02-07 00:00:00,HB3220-2,112.0
2025-02-07 00:00:00,HB3320,135.395
2025-02-07 00:00:00,HB3420-1,190.0
2025-02-07 00:00:00,HB3420-2,175.0
2025-02-07 00:00:00,HB3520-1,201.0
2025-02-07 00:00:00,HB3620,150.0
2025-02-07 00:00:00,HB5021-1,121.0
2025-02-07 00:00:00,HB5021-2,53.5
2025-02-07 00:00:00,K-2920,1360.0
2025-02-07 00:00:00,K2720,184.0
2025-02-07 00:00:00,PZ-9064,54.885
2025-02-07 00:00:00,PZ-9072,75.38
2025-02-07 00:00:00,PZ-9073 Stamnett,53.6625
2025-02-07 00:00:00,PZ01,26.2925
2025-02-07 00:00:00,PZ03,10.1
2025-02-07 00:00:00,PZ04,7.17
2025-02-07 00:00:00,PZ06,60.6025
2025-02-07 00:00:00,PZ07-1,120.435
2025-02-07 00:00:00,PZ07-2,39.75
2025-02-07 00:00:00,PZ12-1,53.8
2025-02-07 00:00:00,PZ12-2,24.9
2025-02-07 00:00:00,PZ1401-1,221.315
2025-02-07 00:00:00,PZ1401-2,107.0
2025-02-07 00:00:00,PZ1502,55.3925
2025-02-07 00:00:00,PZ1602-1,49.47
2025-02-07 00:00:00,PZ1602-2,39.68
2025-02-07 00:00:00,PZ1701-1,263.93
2025-02-07 00:00:00,PZ1701-2,104.0
2025-02-07 00:00:00,PZ2003-1,55.6475
2025-02-07 00:00:00,PZ2003-2,26.4825
2025-02-07 00:00:00,PZ2101,7.89
2025-02-07 00:00:00,PZ8006,-0.13
2025-02-07 00:00:00,PZ8010,3.65375
2025-02-07 00:00:00,PZ9066,172.795
2025-02-07 00:00:00,PZ9067,23.0325
2025-02-07 00:00:00,PZ9069,2.32
2025-02-07 00:00:00,PZ9070,3.62
2025-02-07 00:00:00,PZ9071,27.4025
2025-02-07 00:00:00,PZP1,48.1645
2025-02-07 00:00:00,PZP10,-9.98
2025-02-07 00:00:00,PZP11,79.5025
2025-02-07 00:00:00,PZP13-1,80.2625
2025-02-07 00:00:00,PZP13-2,35.8225
2025-02-07 00:00:00,PZP14,24.93
2025-02-07 00:00:00,PZP15,15.2
2025-02-07 00:00:00,PZP16-1,164.0
2025-02-07 00:00:00,PZP16-2,66.6725
2025-02-07 00:00:00,PZP17-1,238.93
2025-02-07 00:00:00,PZP17-2,69.5475
2025-02-07 00:00:00,PZP19-1,94.6375
2025-02-07 00:00:00,PZP19-2,34.535
2025-02-07 00:00:00,PZP21,50.5625
2025-02-07 00:00:00,PZP22-1,70.79
2025-02-07 00:00:00,PZP22-2,73.3425
2025-02-07 00:00:00,PZP23-1,124.44
2025-02-07 00:00:00,PZP23-2,68.7125
2025-02-07 00:00:00,PZP24-1,101.88
2025-02-07 00:00:00,PZP24-2,40.995
2025-02-07 00:00:00,PZP25-1,222.0
2025-02-07 00:00:00,PZP25-2,99.9
2025-02-07 00:00:00,PZP26-1,113.2
2025-02-07 00:00:00,PZP26-2,65.28
2025-02-07 00:00:00,PZP27-1,222.0
2025-02-07 00:00:00,PZP27-2,168.45
2025-02-07 00:00:00,PZP28-1,168.0
2025-02-07 00:00:00,PZP28-2,79.165
2025-02-07 00:00:00,PZP29,50.85
2025-02-07 00:00:00,PZP3,5.69
2025-02-07 00:00:00,PZP30-1,172.465
